k,n,degrees_list,hodge_numbers
2,8,{10, 3},{60648, 506887227, 63175977309, 1195796288082, 6089981526839, 10282597237769, 6089981526839, 1195796288082, 63175977309, 506887227, 60648}
2,8,{10, 4},{226176, 1012236708, 108148138029, 1917421256186, 9475273836277, 15855989658507, 9475273836277, 1917421256186, 108148138029, 1012236708, 226176}
2,8,{10, 5},{735828, 1922636166, 177732744772, 2960053626084, 14210792778040, 23577080480999, 14210792778040, 2960053626084, 177732744772, 1922636166, 735828}
2,8,{10, 6},{2146809, 3582566461, 290148341530, 4555451115688, 21274676211027, 35007194728389, 21274676211027, 4555451115688, 290148341530, 3582566461, 2146809}
2,8,{10, 7},{5725384, 6697266059, 482965060419, 7184279506078, 32698867332953, 53390413723713, 32698867332953, 7184279506078, 482965060419, 6697266059, 5725384}
2,8,{10, 8},{14157807, 12752825545, 836498223930, 11880883804806, 52866702052641, 85729124918521, 52866702052641, 11880883804806, 836498223930, 12752825545, 14157807}
2,8,{10, 9},{32820788, 24873714866, 1522895113210, 20879084408080, 91272048944394, 147201119478183, 91272048944394, 20879084408080, 1522895113210, 24873714866, 32820788}
2,8,{10, 10},{71953392, 49476234948, 2903419212651, 38903892582540, 168055344751443, 270028743365631, 168055344751443, 38903892582540, 2903419212651, 49476234948, 71953392}
2,8,{1, 1, 1},{0, 0, 0, 0, 3, 0, 0, 0, 0}
2,8,{2, 1, 1},{0, 0, 1, 273, 2999, 273, 1, 0, 0}
2,8,{2, 2, 1},{0, 0, 83, 5787, 39091, 5787, 83, 0, 0}
2,8,{2, 2, 2},{0, 3, 1809, 60507, 309210, 60507, 1809, 3, 0}
2,8,{3, 1, 1},{0, 1, 1864, 78234, 422848, 78234, 1864, 1, 0}
2,8,{3, 2, 1},{0, 28, 12523, 351819, 1637599, 351819, 12523, 28, 0}
2,8,{3, 2, 2},{0, 390, 74477, 1525809, 6272317, 1525809, 74477, 390, 0}
2,8,{3, 3, 1},{0, 617, 121500, 2463474, 10031140, 2463474, 121500, 617, 0}
2,8,{3, 3, 2},{1, 5252, 583074, 9334532, 34538158, 9334532, 583074, 5252, 1}
2,8,{3, 3, 3},{28, 40048, 3016520, 40215476, 137571939, 40215476, 3016520, 40048, 28}
2,8,{4, 1, 1},{0, 281, 111901, 2774595, 12050688, 2774595, 111901, 281, 0}
2,8,{4, 2, 1},{0, 2185, 450613, 8903211, 35449840, 8903211, 450613, 2185, 0}
2,8,{4, 2, 2},{1, 13793, 1737690, 28286090, 104290051, 28286090, 1737690, 13793, 1}
2,8,{4, 3, 1},{1, 13459, 1688176, 27458132, 101253841, 27458132, 1688176, 13459, 1}
2,8,{4, 3, 2},{28, 72807, 6215631, 85681313, 295267110, 85681313, 6215631, 72807, 28}
2,8,{4, 3, 3},{336, 329231, 20660559, 247478553, 804319954, 247478553, 20660559, 329231, 336}
2,8,{4, 4, 1},{27, 93231, 8402482, 117515850, 406480163, 117515850, 8402482, 93231, 27}
2,8,{4, 4, 2},{335, 425075, 28377454, 346506406, 1132554291, 346506406, 28377454, 425075, 335}
2,8,{4, 4, 3},{2519, 1577275, 82043938, 891442042, 2774051131, 891442042, 82043938, 1577275, 2519}
2,8,{4, 4, 4},{13857, 5920497, 261164274, 2607100050, 7815136371, 2607100050, 261164274, 5920497, 13857}
2,8,{5, 1, 1},{0, 9158, 1982402, 38251830, 149416469, 38251830, 1982402, 9158, 0}
2,8,{5, 2, 1},{1, 45210, 6463840, 106775774, 392469344, 106775774, 6463840, 45210, 1}
2,8,{5, 2, 2},{28, 202748, 20616011, 296560643, 1031223419, 296560643, 20616011, 202748, 28}
2,8,{5, 3, 1},{27, 173721, 17378805, 249578253, 868313613, 249578253, 17378805, 173721, 27}
2,8,{5, 3, 2},{335, 720534, 54314840, 689452210, 2280027250, 689452210, 54314840, 720534, 335}
2,8,{5, 3, 3},{2518, 2385371, 139904664, 1588636886, 5018653420, 1588636886, 139904664, 2385371, 2518}
2,8,{5, 4, 1},{308, 663343, 50225475, 639780421, 2119826222, 639780421, 50225475, 663343, 308}
2,8,{5, 4, 2},{2492, 2556045, 152694885, 1744146379, 5520579168, 1744146379, 152694885, 2556045, 2492}
2,8,{5, 4, 3},{13831, 7818935, 378332210, 3918690074, 11906051519, 3918690074, 378332210, 7818935, 13831}
2,8,{5, 4, 4},{60927, 23230323, 956333890, 9146787546, 26854143323, 9146787546, 956333890, 23230323, 60927}
2,8,{5, 5, 1},{2184, 2756400, 174404412, 2037102348, 6501760515, 2037102348, 174404412, 2756400, 2184}
2,8,{5, 5, 2},{13524, 9753690, 506146227, 5381309463, 16502589105, 5381309463, 506146227, 9753690, 13524}
2,8,{5, 5, 3},{60646, 27098421, 1174923122, 11473056872, 33943793998, 11473056872, 1174923122, 27098421, 60646}
2,8,{5, 5, 4},{226120, 71568853, 2686726617, 24432988055, 70107467564, 24432988055, 2686726617, 71568853, 226120}
2,8,{5, 5, 5},{735156, 192364266, 6589440702, 57066915762, 160203530373, 57066915762, 6589440702, 192364266, 735156}
2,8,{6, 1, 1},{1, 118392, 18315830, 305182448, 1119744442, 305182448, 18315830, 118392, 1}
2,8,{6, 2, 1},{27, 463748, 53280202, 789592632, 2765061264, 789592632, 53280202, 463748, 27}
2,8,{6, 2, 2},{334, 1721677, 152948365, 2036630639, 6829626226, 2036630639, 152948365, 1721677, 334}
2,8,{6, 3, 1},{308, 1401354, 122477605, 1628209513, 5462704997, 1628209513, 122477605, 1401354, 308}
2,8,{6, 3, 2},{2491, 4963404, 347366134, 4187673500, 13493975960, 4187673500, 347366134, 4963404, 2491}
2,8,{6, 3, 3},{13804, 13708924, 779715161, 8582728649, 26647335423, 8582728649, 779715161, 13708924, 13804}
2,8,{6, 4, 1},{2184, 3979881, 275316929, 3317939751, 10701935200, 3317939751, 275316929, 3979881, 2184}
2,8,{6, 4, 2},{13523, 13520055, 770902790, 8497278190, 26399011531, 8497278190, 770902790, 13520055, 13523}
2,8,{6, 4, 3},{60620, 35816199, 1704976195, 17300992885, 51932369390, 17300992885, 1704976195, 35816199, 60620}
2,8,{6, 4, 4},{225839, 89334771, 3645836270, 34385376166, 100078540627, 34385376166, 3645836270, 89334771, 225839}
2,8,{6, 5, 1},{11340, 11670378, 674446607, 7490784795, 23355278089, 7490784795, 674446607, 11670378, 11340}
2,8,{6, 5, 2},{58463, 37922176, 1852594690, 18985130608, 57196140832, 18985130608, 1852594690, 37922176, 58463}
2,8,{6, 5, 3},{223963, 95715054, 3996340720, 38019828650, 111007069982, 38019828650, 3996340720, 95715054, 223963}
2,8,{6, 5, 4},{733280, 225467929, 8229681105, 73336692295, 208234875560, 73336692295, 8229681105, 225467929, 733280}
2,8,{6, 5, 5},{2141769, 530544130, 17540587612, 148550580018, 412496306080, 148550580018, 17540587612, 530544130, 2141769}
2,8,{6, 6, 1},{47124, 36102770, 1864372665, 19578001845, 59566474669, 19578001845, 1864372665, 36102770, 47124}
2,8,{6, 6, 2},{212650, 111536489, 4975008693, 48633428903, 143479714138, 48633428903, 4975008693, 111536489, 212650}
2,8,{6, 6, 3},{722248, 266142448, 10337792951, 94557733511, 271203429099, 94557733511, 10337792951, 266142448, 722248}
2,8,{6, 6, 4},{2132613, 586931741, 20196997122, 174104819202, 486866544547, 174104819202, 20196997122, 586931741, 2132613}
2,8,{6, 6, 5},{5706820, 1276724018, 39986080737, 328510075565, 899573800669, 328510075565, 39986080737, 1276724018, 5706820}
2,8,{6, 6, 6},{14116564, 2816055319, 83203568105, 662211319331, 1787551495314, 662211319331, 83203568105, 2816055319, 14116564}
2,8,{7, 1, 1},{26, 900711, 112515364, 1702611358, 5994299984, 1702611358, 112515364, 900711, 26}
2,8,{7, 2, 1},{307, 3070674, 304806080, 4199654042, 14237250178, 4199654042, 304806080, 3070674, 307}
2,8,{7, 2, 2},{2464, 10121766, 818484837, 10337330585, 33821472477, 10337330585, 818484837, 10121766, 2464}
2,8,{7, 3, 1},{2183, 8027143, 640082035, 8072832043, 26423769775, 8072832043, 640082035, 8027143, 2183}
2,8,{7, 3, 2},{13496, 25650476, 1704870689, 19833437137, 62780537075, 19833437137, 1704870689, 25650476, 13496}
2,8,{7, 3, 3},{60312, 63148070, 3524064774, 37982566494, 116537211097, 37982566494, 3524064774, 63148070, 60312}
2,8,{7, 4, 1},{11339, 19273035, 1261769346, 14660104042, 46436899527, 14660104042, 1261769346, 19273035, 11339}
2,8,{7, 4, 2},{58436, 59905543, 3334413695, 35941308385, 110308923246, 35941308385, 3334413695, 59905543, 58436}
2,8,{7, 4, 3},{223656, 143558329, 6837088837, 68654763243, 204609176104, 68654763243, 6837088837, 143558329, 223656}
2,8,{7, 4, 4},{731123, 317570039, 13134212818, 123544135210, 358300366851, 123544135210, 13134212818, 317570039, 731123}
2,8,{7, 5, 1},{47123, 45924541, 2544143285, 27468706933, 84440851737, 27468706933, 2544143285, 45924541, 47123}
2,8,{7, 5, 2},{212624, 138943166, 6659550721, 67083990445, 200208463893, 67083990445, 6659550721, 138943166, 212624}
2,8,{7, 5, 3},{721967, 323725435, 13504209715, 127432554259, 370013264443, 127432554259, 13504209715, 323725435, 721967}
2,8,{7, 5, 4},{2130737, 694225215, 25549634100, 227103201664, 642974726853, 227103201664, 25549634100, 694225215, 2130737}
2,8,{7, 5, 5},{5697664, 1462346635, 48549236102, 409988803268, 1135464658590, 409988803268, 48549236102, 1462346635, 5697664}
2,8,{7, 6, 1},{165527, 113109906, 5528219000, 56272461490, 168740193070, 56272461490, 5528219000, 113109906, 165527}
2,8,{7, 6, 2},{675151, 332114296, 14266413342, 136286639684, 397632358088, 136286639684, 14266413342, 332114296, 675151}
2,8,{7, 6, 3},{2085797, 748978308, 28425586066, 255819891700, 727695350378, 255819891700, 28425586066, 748978308, 2085797}
2,8,{7, 6, 4},{5661880, 1547537499, 52505486483, 447460230197, 1243620058270, 447460230197, 52505486483, 1547537499, 5661880}
2,8,{7, 6, 5},{14080780, 3118385192, 96389590135, 783875462207, 2134964039655, 783875462207, 96389590135, 3118385192, 14080780}
2,8,{7, 6, 6},{32685324, 6313510244, 182592283551, 1433660205759, 3844375711315, 1433660205759, 182592283551, 6313510244, 32685324}
2,8,{7, 7, 1},{509650, 288448301, 13052727802, 127766385644, 376588485654, 127766385644, 13052727802, 288448301, 509650}
2,8,{7, 7, 2},{1920577, 819249306, 33026586420, 305162832746, 877218454080, 305162832746, 33026586420, 819249306, 1920577}
2,8,{7, 7, 3},{5498536, 1781249884, 64229657116, 562056695048, 1578554910019, 562056695048, 64229657116, 1781249884, 5498536}
2,8,{7, 7, 4},{13926592, 3530535891, 114930713515, 956614426637, 2629836452750, 956614426637, 114930713515, 3530535891, 13926592}
2,8,{7, 7, 5},{32566920, 6776230959, 202123440206, 1610144625672, 4343376061342, 1610144625672, 202123440206, 6776230959, 32566920}
2,8,{7, 7, 6},{71605584, 12971787858, 362108005919, 2786436743211, 7402592696509, 2786436743211, 362108005919, 12971787858, 71605584}
2,8,{7, 7, 7},{149554224, 25090527078, 672716744058, 5062619641410, 13314289932009, 5062619641410, 672716744058, 25090527078, 149554224}
2,8,{8, 1, 1},{281, 4847343, 522045188, 7379900200, 25232121205, 7379900200, 522045188, 4847343, 281}
2,8,{8, 2, 1},{2157, 15071299, 1347156772, 17615491176, 58346407405, 17615491176, 1347156772, 15071299, 2157}
2,8,{8, 2, 2},{13189, 45798477, 3454707402, 41984295002, 134938093203, 41984295002, 3454707402, 45798477, 13189}
2,8,{8, 3, 1},{11313, 35773613, 2667318494, 32377878486, 104100848375, 32377878486, 2667318494, 35773613, 11313}
2,8,{8, 3, 2},{58129, 106363683, 6800255648, 77062966124, 240785291113, 77062966124, 6800255648, 106363683, 58129}
2,8,{8, 3, 3},{221473, 241941251, 13312014216, 141269257460, 429699879241, 141269257460, 13312014216, 241941251, 221473}
2,8,{8, 4, 1},{47097, 77151609, 4860036778, 54999762666, 171945776579, 54999762666, 4860036778, 77151609, 47097}
2,8,{8, 4, 2},{212317, 224882837, 12322167754, 130727794394, 397725009267, 130727794394, 12322167754, 224882837, 212317}
2,8,{8, 4, 3},{719785, 501763033, 23991550330, 239306573978, 709689723187, 239306573978, 23991550330, 501763033, 719785}
2,8,{8, 4, 4},{2119425, 1021295553, 42989572482, 404603424642, 1171368060483, 404603424642, 42989572482, 1021295553, 2119425}
2,8,{8, 5, 1},{165501, 161570983, 8756593200, 92870034156, 282809263529, 92870034156, 8756593200, 161570983, 165501}
2,8,{8, 5, 2},{674845, 462259779, 22072037700, 220333433960, 653851718685, 220333433960, 22072037700, 462259779, 674845}
2,8,{8, 5, 3},{2083641, 1012125825, 42707859074, 402402575202, 1165551969067, 402402575202, 42707859074, 1012125825, 2083641}
2,8,{8, 5, 4},{5650849, 2020116129, 75954047050, 677907347210, 1919433255731, 677907347210, 75954047050, 2020116129, 5650849}
2,8,{8, 5, 5},{14035841, 3909128831, 132780329372, 1128335577712, 3128962305053, 1128335577712, 132780329372, 3909128831, 14035841}
2,8,{8, 6, 1},{509625, 341587399, 16333340724, 163645278216, 486729260333, 163645278216, 16333340724, 341587399, 509625}
2,8,{8, 6, 2},{1920297, 958575817, 40857164338, 386866098450, 1122954988627, 386866098450, 40857164338, 958575817, 1920297}
2,8,{8, 6, 3},{5496661, 2056260927, 78359127760, 703137717164, 1994963957849, 703137717164, 78359127760, 2056260927, 5496661}
2,8,{8, 6, 4},{13917437, 4013124437, 137782877482, 1175836450426, 3265908420627, 1175836450426, 137782877482, 4013124437, 13917437}
2,8,{8, 6, 5},{32531137, 7567040191, 237042979540, 1933570691528, 5267693108173, 1933570691528, 237042979540, 7567040191, 32531137}
2,8,{8, 6, 6},{71487181, 14204725061, 413606419290, 3249678290186, 8709588599059, 3249678290186, 413606419290, 14204725061, 71487181}
2,8,{8, 7, 1},{1410953, 742178353, 32370495874, 310261981666, 905535012523, 310261981666, 32370495874, 742178353, 1410953}
2,8,{8, 7, 2},{4989193, 2038303307, 80092124544, 728533100396, 2078464292713, 728533100396, 80092124544, 2038303307, 4989193}
2,8,{8, 7, 3},{13419125, 4271385291, 151614169908, 1312215897016, 3664848579837, 1312215897016, 151614169908, 4271385291, 13419125}
2,8,{8, 7, 4},{32068609, 8121868081, 262176814170, 2166269212922, 5931509248067, 2166269212922, 262176814170, 8121868081, 32068609}
2,8,{8, 7, 5},{71143057, 14859703045, 441019704550, 3494764210094, 9398584646623, 3494764210094, 441019704550, 14859703045, 71143057}
2,8,{8, 7, 6},{149210101, 26930268015, 746570371760, 5712148272236, 15128251564777, 5712148272236, 746570371760, 26930268015, 149210101}
2,8,{8, 7, 7},{298768681, 49071614579, 1297073753376, 9673291040828, 25327472973169, 9673291040828, 1297073753376, 49071614579, 298768681}
2,8,{8, 8, 1},{3578521, 1651152329, 68094732258, 634118572418, 1827311253955, 634118572418, 68094732258, 1651152329, 3578521}
2,8,{8, 8, 2},{12010329, 4429432745, 166091635442, 1473870484050, 4158582607811, 1473870484050, 166091635442, 4429432745, 12010329}
2,8,{8, 8, 3},{30668969, 9047677017, 309122897762, 2619892306306, 7247477608867, 2619892306306, 309122897762, 9047677017, 30668969}
2,8,{8, 8, 4},{69779201, 16720719041, 523363059266, 4248589476802, 11538215343683, 4248589476802, 523363059266, 16720719041, 69779201}
2,8,{8, 8, 5},{147964649, 29612000409, 856654227234, 6686549203138, 17855086956579, 6686549203138, 856654227234, 29612000409, 147964649}
2,8,{8, 8, 6},{297867353, 51693951145, 1399949655154, 10564274067154, 27797550012355, 10564274067154, 1399949655154, 51693951145, 297867353}
2,8,{8, 8, 7},{574780505, 90334927753, 2329079721762, 17123160445762, 44536903499075, 17123160445762, 2329079721762, 90334927753, 574780505}
2,8,{8, 8, 8},{1069552641, 159092894721, 3982374797058, 28799822509314, 74347010724867, 28799822509314, 3982374797058, 159092894721, 1069552641}
2,8,{9, 1, 1},{1876, 20429368, 1972977044, 26513383724, 88690883223, 26513383724, 1972977044, 20429368, 1876}
2,8,{9, 2, 1},{11032, 59500222, 4915074803, 61789258679, 201116551593, 61789258679, 4915074803, 59500222, 11032}
2,8,{9, 2, 2},{55972, 170458324, 12187426691, 143836027211, 456104022747, 143836027211, 12187426691, 170458324, 55972}
2,8,{9, 3, 1},{46816, 131862055, 9337524566, 110096147516, 349223611146, 110096147516, 9337524566, 131862055, 46816}
2,8,{9, 3, 2},{210160, 371753734, 23051352281, 256020189221, 792072074013, 256020189221, 23051352281, 371753734, 210160}
2,8,{9, 3, 3},{708472, 798254137, 43417423820, 455261231954, 1375641299820, 455261231954, 43417423820, 798254137, 708472}
2,8,{9, 4, 1},{165220, 263965201, 16148668361, 179124868103, 554446792308, 179124868103, 16148668361, 263965201, 165220}
2,8,{9, 4, 2},{672688, 733172089, 39700222661, 416127190331, 1257631327152, 416127190331, 39700222661, 733172089, 672688}
2,8,{9, 4, 3},{2072329, 1551545815, 74476551524, 739250202704, 2184266223573, 739250202704, 74476551524, 1551545815, 2072329}
2,8,{9, 4, 4},{5603779, 2973821335, 127242312530, 1199074528874, 3467728816851, 1199074528874, 127242312530, 2973821335, 5603779}
2,8,{9, 5, 1},{509344, 507071146, 27114298670, 283939350458, 858708584001, 283939350458, 27114298670, 507071146, 509344}
2,8,{9, 5, 2},{1918141, 1388995972, 66383350490, 658882852412, 1947595058754, 658882852412, 66383350490, 1388995972, 1918141}
2,8,{9, 5, 3},{5485375, 2898896467, 124014535115, 1169050951127, 3381703053135, 1169050951127, 124014535115, 2898896467, 5485375}
2,8,{9, 5, 4},{13870648, 5479544071, 210916690415, 1893076465673, 5365063559202, 1893076465673, 210916690415, 5479544071, 13870648}
2,8,{9, 5, 5},{32367820, 9949926328, 347636218592, 2980552534280, 8286082856439, 2980552534280, 347636218592, 9949926328, 32367820}
2,8,{9, 6, 1},{1410673, 967286842, 45930791132, 456263242226, 1350349656192, 456263242226, 45930791132, 967286842, 1410673}
2,8,{9, 6, 2},{4987063, 2613566896, 111920017130, 1056906884504, 3060514917576, 1056906884504, 111920017130, 2613566896, 4987063}
2,8,{9, 6, 3},{13408120, 5377788460, 208009994015, 1871141904839, 5307862071495, 1871141904839, 208009994015, 5377788460, 13408120}
2,8,{9, 6, 4},{32023696, 10014635473, 351618216209, 3020470922807, 8403127939728, 3020470922807, 351618216209, 10014635473, 32023696}
2,8,{9, 6, 5},{70988896, 17887850872, 574891164125, 4731620513717, 12926863632159, 4731620513717, 574891164125, 17887850872, 70988896}
2,8,{9, 6, 6},{148747600, 31551842206, 939923718185, 7448488771493, 20020410127461, 7448488771493, 939923718185, 31551842206, 148747600}
2,8,{9, 7, 1},{3578266, 1870978597, 80619950066, 765409592720, 2222751965970, 765409592720, 80619950066, 1870978597, 3578266}
2,8,{9, 7, 2},{12008479, 4981611520, 195208325846, 1767254416460, 5027085640320, 1767254416460, 195208325846, 4981611520, 12008479}
2,8,{9, 7, 3},{30659839, 10091359759, 360183678467, 3115547092283, 8691337332591, 3115547092283, 360183678467, 10091359759, 30659839}
2,8,{9, 7, 4},{69743443, 18475997839, 603450375350, 4999607483174, 13693753710795, 4999607483174, 603450375350, 18475997839, 69743443}
2,8,{9, 7, 5},{147846271, 32375474647, 975136342955, 7763508827567, 20904895102179, 7763508827567, 975136342955, 32375474647, 147846271}
2,8,{9, 7, 6},{297523255, 55852291960, 1569090507578, 12060527237576, 31984917254640, 12060527237576, 1569090507578, 55852291960, 297523255}
2,8,{9, 7, 7},{573879202, 96369352549, 2564526917066, 19159640116556, 50179452531582, 19159640116556, 2564526917066, 96369352549, 573879202}
2,8,{9, 8, 1},{8432089, 3697487191, 148529047868, 1362399134864, 3898265517357, 1362399134864, 148529047868, 3697487191, 8432089}
2,8,{9, 8, 2},{27092605, 9686093587, 356536591364, 3128233818824, 8778441653709, 3128233818824, 356536591364, 9686093587, 27092605}
2,8,{9, 8, 3},{66211993, 19280325325, 651255745766, 5475956721518, 15087493982031, 5475956721518, 651255745766, 19280325325, 66211993}
2,8,{9, 8, 4},{144433225, 34627107913, 1077744608618, 8704552837034, 23573321593635, 8704552837034, 1077744608618, 34627107913, 144433225}
2,8,{9, 8, 5},{294454333, 59373822031, 1714337376680, 13339942184468, 35553669709857, 13339942184468, 1714337376680, 59373822031, 294454333}
2,8,{9, 8, 6},{571711609, 99906400519, 2702522216852, 20345327854184, 53452316082285, 20345327854184, 2702522216852, 99906400519, 571711609}
2,8,{9, 8, 7},{1067385073, 167561192209, 4303143438410, 31526552431034, 81842265752643, 31526552431034, 4303143438410, 167561192209, 1067385073}
2,8,{9, 8, 8},{1927410361, 282418943209, 6998039215202, 50282819019266, 129396075814275, 50282819019266, 6998039215202, 282418943209, 1927410361}
2,8,{9, 9, 1},{18662392, 7430645008, 286067803880, 2566606546424, 7272194348379, 2566606546424, 286067803880, 7430645008, 18662392}
2,8,{9, 9, 2},{57790936, 19128945268, 679300377653, 5847441451661, 16269237795963, 5847441451661, 679300377653, 19128945268, 57790936}
2,8,{9, 9, 3},{136047952, 37364885389, 1225365174020, 10136892303902, 27723146036772, 10136892303902, 1225365174020, 37364885389, 136047952}
2,8,{9, 9, 4},{286187464, 65732661577, 1997488702901, 15912813218699, 42820598388648, 15912813218699, 1997488702901, 65732661577, 286187464}
2,8,{9, 9, 5},{563788864, 110127572254, 3118424283290, 23985348940190, 63576287153661, 23985348940190, 3118424283290, 110127572254, 563788864}
2,8,{9, 9, 6},{1060363657, 180498337012, 4801458048338, 35780703582116, 93550681960230, 35780703582116, 4801458048338, 180498337012, 1060363657}
2,8,{9, 9, 7},{1922556538, 293892112819, 7425276725792, 53871618283778, 139204480719684, 53871618283778, 7425276725792, 293892112819, 1922556538}
2,8,{9, 9, 8},{3379669273, 479558727487, 11666132053364, 82936292285432, 212370313633509, 82936292285432, 11666132053364, 479558727487, 3379669273}
2,8,{9, 9, 9},{5782344652, 787205531368, 18722457580412, 131424851198180, 334586674770447, 131424851198180, 18722457580412, 787205531368, 5782344652}
2,8,{10, 1, 1},{9156, 71768886, 6375860967, 82389634467, 270978922533, 82389634467, 6375860967, 71768886, 9156}
2,8,{10, 2, 1},{44940, 199092426, 15464968213, 188539468209, 605382863141, 188539468209, 15464968213, 199092426, 44940}
2,8,{10, 2, 2},{199128, 545489019, 37375893665, 431068209675, 1352579635402, 431068209675, 37375893665, 545489019, 199128}
2,8,{10, 3, 1},{163344, 419206024, 28493382223, 328361126151, 1030587155587, 328361126151, 28493382223, 419206024, 163344}
2,8,{10, 3, 2},{661656, 1134614248, 68626302283, 750133831947, 2302789412395, 750133831947, 68626302283, 1134614248, 661656}
2,8,{10, 3, 3},{2025513, 2331833450, 125592238476, 1304367901986, 3920848224184, 1304367901986, 125592238476, 2331833450, 2025513}
2,8,{10, 4, 1},{507468, 794457149, 47481775573, 518413254651, 1592132493888, 518413254651, 47481775573, 794457149, 507468}
2,8,{10, 4, 2},{1907109, 2125512157, 113987285698, 1183386882498, 3557793004867, 1183386882498, 113987285698, 2125512157, 1907109}
2,8,{10, 4, 3},{5438560, 4318833811, 207954123823, 2056213723889, 6058022011846, 2056213723889, 207954123823, 4318833811, 5438560}
2,8,{10, 4, 4},{13705455, 7911969651, 343277277838, 3238974642054, 9360094878611, 3238974642054, 343277277838, 7911969651, 13705455}
2,8,{10, 5, 1},{1408797, 1435065764, 76008243722, 788245321404, 2371138445522, 788245321404, 76008243722, 1435065764, 1408797}
2,8,{10, 5, 2},{4976032, 3798082734, 181893780877, 1797902314169, 5298632745197, 1797902314169, 181893780877, 3798082734, 4976032}
2,8,{10, 5, 3},{13361331, 7634582586, 330809073192, 3121429677522, 9021779049978, 3121429677522, 330809073192, 7634582586, 13361331}
2,8,{10, 5, 4},{31858784, 13838516665, 544339985157, 4912256188123, 13936451883680, 4912256188123, 544339985157, 13838516665, 31858784}
2,8,{10, 5, 5},{70481736, 23945932056, 860074875777, 7439875270497, 20737761599943, 7439875270497, 860074875777, 23945932056, 70481736}
2,8,{10, 6, 1},{3576391, 2547482766, 120840340052, 1194086124182, 3521999108818, 1194086124182, 120840340052, 2547482766, 3576391}
2,8,{10, 6, 2},{11997474, 6672361913, 288219667813, 2720784992247, 7868622905682, 2720784992247, 288219667813, 6672361913, 11997474}
2,8,{10, 6, 3},{30613331, 13270555710, 522378646828, 4718118818350, 13392140393510, 4718118818350, 522378646828, 13270555710, 30613331}
2,8,{10, 6, 4},{69580407, 23794754931, 856306923758, 7413565087014, 20671627577419, 7413565087014, 856306923758, 23794754931, 69580407}
2,8,{10, 6, 5},{147348267, 40704758874, 1346774507372, 11202263366094, 30713142179602, 11202263366094, 1346774507372, 40704758874, 147348267}
2,8,{10, 6, 6},{296159706, 68317986761, 2095926813237, 16803106109607, 45352224977098, 16803106109607, 2095926813237, 68317986761, 296159706}
2,8,{10, 7, 1},{8430239, 4533142878, 195344006128, 1847750539162, 5352297448922, 1847750539162, 195344006128, 4533142878, 8430239}
2,8,{10, 7, 2},{27081880, 11747051160, 464050262435, 4203061389299, 11947533765115, 4203061389299, 464050262435, 11747051160, 27081880}
2,8,{10, 7, 3},{66167360, 23103937870, 837359135983, 7273278518875, 20308379676241, 7273278518875, 837359135983, 23103937870, 66167360}
2,8,{10, 7, 4},{144279344, 40940117307, 1365600231903, 11396277672433, 31284748816542, 11396277672433, 1365600231903, 40940117307, 144279344}
2,8,{10, 7, 5},{293992112, 69137526274, 2133947794877, 17149629910129, 46330395493617, 17149629910129, 2133947794877, 69137526274, 293992112}
2,8,{10, 7, 6},{570466463, 114357413010, 3292473206228, 25563070653430, 68045454557398, 25563070653430, 3292473206228, 114357413010, 570466463}
2,8,{10, 7, 7},{1064316457, 188231135576, 5112134578630, 38523445269248, 101219798472978, 38523445269248, 5112134578630, 188231135576, 1064316457}
2,8,{10, 8, 1},{18660797, 8179283763, 326266378388, 2974811411992, 8484245323789, 2974811411992, 326266378388, 8179283763, 18660797}
2,8,{10, 8, 2},{57782061, 20951569093, 770932475578, 6746825251242, 18900000143155, 6746825251242, 770932475578, 20951569093, 57782061}
2,8,{10, 8, 3},{136012449, 40702228403, 1382720478896, 11632167137148, 32035907283113, 11632167137148, 1382720478896, 40702228403, 136012449}
2,8,{10, 8, 4},{286069341, 71171589909, 2238822418378, 18137543684826, 49153888716275, 18137543684826, 2238822418378, 71171589909, 286069341}
2,8,{10, 8, 5},{563445021, 118434672931, 3467085424692, 27110998614552, 72367826352413, 27110998614552, 3467085424692, 118434672931, 563445021}
2,8,{10, 8, 6},{1059462609, 192651790849, 5287170277218, 40027345432866, 105366182625587, 40027345432866, 5287170277218, 192651790849, 1059462609}
2,8,{10, 8, 7},{1920389225, 311102367595, 8085367187728, 59519040930940, 154768289770441, 59519040930940, 8085367187728, 311102367595, 1920389225}
2,8,{10, 8, 8},{3374815705, 503260713641, 12546263742066, 90332421885650, 232590161825347, 90332421885650, 12546263742066, 503260713641, 3374815705}
2,8,{10, 9, 1},{39130420, 15007391620, 566492850113, 5025164334785, 14162594150991, 5025164334785, 566492850113, 15007391620, 39130420}
2,8,{10, 9, 2},{117396592, 37957654366, 1329202722533, 11344521342209, 31434270569229, 11344521342209, 1329202722533, 37957654366, 117396592}
2,8,{10, 9, 3},{267571888, 72742906570, 2364998635733, 19448041843625, 53027557373913, 19448041843625, 2364998635733, 72742906570, 267571888}
2,8,{10, 9, 4},{545291692, 125332896157, 3793109815013, 30104589510923, 80842287337824, 30104589510923, 3793109815013, 125332896157, 545291692}
2,8,{10, 9, 5},{1042210609, 205178671390, 5806020266732, 44568506497298, 117980774566380, 44568506497298, 5806020266732, 205178671390, 1042210609}
2,8,{10, 9, 6},{1905304819, 327652683082, 8725156196948, 64959480354518, 169702421704362, 64959480354518, 8725156196948, 327652683082, 1905304819}
